id,famid,trait1,ibdid,probnd,age
 506234,,   0.3577797220000000E+00,   0.1863000000000000E+04,   0.0000000000000000E+00,   0.2700000000000000E+02,
 131823,,   0.1171546171000000E+01,   0.1862000000000000E+04,   0.0000000000000000E+00,   0.2700000000000000E+02,
 349244,,  -0.4042547340000000E+00,   0.1867000000000000E+04,   0.0000000000000000E+00,   0.2600000000000000E+02,
 679770,,  -0.7312772880000000E+00,   0.1873000000000000E+04,   0.0000000000000000E+00,   0.2600000000000000E+02,
 627852,,  -0.1237312842000000E+01,   0.1872000000000000E+04,   0.0000000000000000E+00,   0.2800000000000000E+02,
 286650,,  -0.1672763486000000E+01,   0.1871000000000000E+04,   0.0000000000000000E+00,   0.3000000000000000E+02,
 355845,,   0.5522716510000000E+00,   0.1876000000000000E+04,   0.0000000000000000E+00,   0.2900000000000000E+02,
 664757,,   0.1586955666000000E+01,   0.1880000000000000E+04,   0.0000000000000000E+00,   0.2600000000000000E+02,
 561949,,   0.2263685476000000E+01,   0.1879000000000000E+04,   0.0000000000000000E+00,   0.2600000000000000E+02,
 283543,,  -0.9270472620000000E+00,   0.1886000000000000E+04,   0.0000000000000000E+00,   0.2500000000000000E+02,
 162935,,  -0.1003147968000000E+01,   0.1885000000000000E+04,   0.0000000000000000E+00,   0.2500000000000000E+02,
 149842,,  -0.2481831010000000E+00,   0.1883000000000000E+04,   0.0000000000000000E+00,   0.3200000000000000E+02,
 151829,,  -0.1252119520000000E+01,   0.1884000000000000E+04,   0.0000000000000000E+00,   0.3100000000000000E+02,
 810439,,  -0.7432170670000000E+00,   0.1892000000000000E+04,   0.0000000000000000E+00,   0.2900000000000000E+02,
 228434,,   0.2835314070000000E+00,   0.1891000000000000E+04,   0.0000000000000000E+00,   0.2400000000000000E+02,
 116221,,   0.1325160367000000E+01,   0.1889000000000000E+04,   0.0000000000000000E+00,   0.2500000000000000E+02,
 127226,,  -0.4215942090000000E+00,   0.1890000000000000E+04,   0.0000000000000000E+00,   0.2500000000000000E+02,
 113316,,   0.3845856000000000E+00,   0.1896000000000000E+04,   0.0000000000000000E+00,   0.2500000000000000E+02,
 103010,,   0.8494260140000000E+00,   0.1895000000000000E+04,   0.0000000000000000E+00,   0.2500000000000000E+02,
 557857,,   0.1751529122000000E+01,   0.1901000000000000E+04,   0.0000000000000000E+00,   0.2500000000000000E+02,
 176441,,  -0.4974457170000000E+00,   0.1900000000000000E+04,   0.0000000000000000E+00,   0.2900000000000000E+02,
 832651,,  -0.2957433600000000E-01,   0.1906000000000000E+04,   0.0000000000000000E+00,   0.2500000000000000E+02,
 698168,,   0.1272299327000000E+01,   0.1905000000000000E+04,   0.0000000000000000E+00,   0.2500000000000000E+02,
 146836,,   0.5181469900000000E+00,   0.1904000000000000E+04,   0.0000000000000000E+00,   0.2800000000000000E+02,
 378756,,  -0.8429184620000000E+00,   0.1910000000000000E+04,   0.0000000000000000E+00,   0.2600000000000000E+02,
 973770,,   0.2154697570000000E+00,   0.1914000000000000E+04,   0.0000000000000000E+00,   0.2500000000000000E+02,
 552241,,   0.1123222491000000E+01,   0.1913000000000000E+04,   0.0000000000000000E+00,   0.2500000000000000E+02,
 615441,,   0.2434942940000000E+00,   0.1918000000000000E+04,   0.0000000000000000E+00,   0.2500000000000000E+02,
 518746,,   0.5924653450000000E+00,   0.1917000000000000E+04,   0.0000000000000000E+00,   0.2500000000000000E+02,
 927359,,  -0.1171546171000000E+01,   0.1924000000000000E+04,   0.0000000000000000E+00,   0.2500000000000000E+02,
 878776,,  -0.2552265910000000E+00,   0.1923000000000000E+04,   0.0000000000000000E+00,   0.2500000000000000E+02,
 159744,,   0.2036080358000000E+01,   0.1921000000000000E+04,   0.0000000000000000E+00,   0.3100000000000000E+02,
 207123,,   0.3894886560000000E+00,   0.1922000000000000E+04,   0.0000000000000000E+00,   0.3000000000000000E+02,
 995174,,   0.1984618497000000E+01,   0.1928000000000000E+04,   0.0000000000000000E+00,   0.2500000000000000E+02,
 186949,,   0.1663618224000000E+01,   0.1927000000000000E+04,   0.0000000000000000E+00,   0.2500000000000000E+02,
 210112,,  -0.3553558110000000E+00,   0.1931000000000000E+04,   0.0000000000000000E+00,   0.2500000000000000E+02,
 774663,,   0.3288266060000000E+00,   0.1936000000000000E+04,   0.0000000000000000E+00,   0.2800000000000000E+02,
 724446,,  -0.1571130023000000E+01,   0.1935000000000000E+04,   0.0000000000000000E+00,   0.2400000000000000E+02,
 193845,,   0.1412187579000000E+01,   0.1934000000000000E+04,   0.0000000000000000E+00,   0.2400000000000000E+02,
 686969,,  -0.1599020190000000E+00,   0.1941000000000000E+04,   0.0000000000000000E+00,   0.2500000000000000E+02,
 656657,,  -0.9845118990000000E+00,   0.1940000000000000E+04,   0.0000000000000000E+00,   0.2500000000000000E+02,
 196346,,  -0.1937931511000000E+01,   0.1939000000000000E+04,   0.0000000000000000E+00,   0.2700000000000000E+02,
 783462,,  -0.3796917720000000E+00,   0.1946000000000000E+04,   0.0000000000000000E+00,   0.2400000000000000E+02,
 628248,,  -0.3456808510000000E+00,   0.1945000000000000E+04,   0.0000000000000000E+00,   0.2600000000000000E+02,
 146129,,   0.1022139113000000E+01,   0.1944000000000000E+04,   0.0000000000000000E+00,   0.2400000000000000E+02,
 214524,,  -0.7018725950000000E+00,   0.1950000000000000E+04,   0.0000000000000000E+00,   0.2400000000000000E+02,
 164636,,  -0.3723680020000000E+00,   0.1949000000000000E+04,   0.0000000000000000E+00,   0.2400000000000000E+02,
 692964,,  -0.5077691530000000E+00,   0.1955000000000000E+04,   0.0000000000000000E+00,   0.2500000000000000E+02,
 923755,,  -0.2327029366000000E+01,   0.1960000000000000E+04,   0.0000000000000000E+00,   0.3000000000000000E+02,
 841349,,   0.5006248400000000E-01,   0.1959000000000000E+04,   0.0000000000000000E+00,   0.2700000000000000E+02,
 358144,,   0.9796501600000000E-01,   0.1958000000000000E+04,   0.0000000000000000E+00,   0.3000000000000000E+02,
 299154,,  -0.1358741000000000E+01,   0.1965000000000000E+04,   0.0000000000000000E+00,   0.2400000000000000E+02,
 206828,,  -0.1045426766000000E+01,   0.1964000000000000E+04,   0.0000000000000000E+00,   0.2200000000000000E+02,
 156435,,  -0.1555688367000000E+01,   0.1963000000000000E+04,   0.0000000000000000E+00,   0.2400000000000000E+02,
 578057,,   0.6702125209999999E+00,   0.1969000000000000E+04,   0.0000000000000000E+00,   0.2700000000000000E+02,
 749058,,  -0.2491956089000000E+01,   0.1974000000000000E+04,   0.0000000000000000E+00,   0.2400000000000000E+02,
 308129,,  -0.1751529122000000E+01,   0.1973000000000000E+04,   0.0000000000000000E+00,   0.2400000000000000E+02,
 200513,,  -0.8197795099999999E-01,   0.1972000000000000E+04,   0.0000000000000000E+00,   0.2500000000000000E+02,
 800941,,  -0.7969588900000001E-01,   0.1979000000000000E+04,   0.0000000000000000E+00,   0.3000000000000000E+02,
 766563,,   0.5897565120000000E+00,   0.1978000000000000E+04,   0.0000000000000000E+00,   0.2700000000000000E+02,
 206727,,   0.1277425957000000E+01,   0.1977000000000000E+04,   0.0000000000000000E+00,   0.2500000000000000E+02,
 195950,,   0.1595019819000000E+01,   0.1986000000000000E+04,   0.0000000000000000E+00,   0.3000000000000000E+02,
 130821,,  -0.3602057370000000E+00,   0.1985000000000000E+04,   0.0000000000000000E+00,   0.2500000000000000E+02,
 178243,,  -0.6816460410000000E+00,   0.1984000000000000E+04,   0.0000000000000000E+00,   0.2300000000000000E+02,
 115825,,  -0.7285214600000001E-01,   0.1983000000000000E+04,   0.0000000000000000E+00,   0.2300000000000000E+02,
 123824,,  -0.2158963554000000E+01,   0.1991000000000000E+04,   0.0000000000000000E+00,   0.2300000000000000E+02,
 966975,,   0.3360381400000000E+00,   0.1997000000000000E+04,   0.0000000000000000E+00,   0.2300000000000000E+02,
 550439,,   0.1114714520000000E+01,   0.1996000000000000E+04,   0.0000000000000000E+00,   0.2300000000000000E+02,
 150019,,  -0.1525872011000000E+01,   0.1995000000000000E+04,   0.0000000000000000E+00,   0.2700000000000000E+02,
 202719,,  -0.4795056530000000E+00,   0.2002000000000000E+04,   0.0000000000000000E+00,   0.2300000000000000E+02,
 191942,,   0.4550804900000000E-01,   0.2001000000000000E+04,   0.0000000000000000E+00,   0.2700000000000000E+02,
 172433,,   0.2411519030000000E+00,   0.2000000000000000E+04,   0.0000000000000000E+00,   0.2300000000000000E+02,
 894774,,  -0.9589815140000000E+00,   0.2007000000000000E+04,   0.0000000000000000E+00,   0.2700000000000000E+02,
 212823,,   0.9698456950000000E+00,   0.2006000000000000E+04,   0.0000000000000000E+00,   0.2300000000000000E+02,
 174841,,   0.9734926130000000E+00,   0.2005000000000000E+04,   0.0000000000000000E+00,   0.2300000000000000E+02,
 753150,,  -0.9375857250000000E+00,   0.2011000000000000E+04,   0.0000000000000000E+00,   0.2300000000000000E+02,
 119025,,   0.4042547340000000E+00,   0.2010000000000000E+04,   0.0000000000000000E+00,   0.2900000000000000E+02,
 581450,,   0.5443409150000000E+00,   0.2016000000000000E+04,   0.0000000000000000E+00,   0.2300000000000000E+02,
 198653,,  -0.4642505620000000E+00,   0.2015000000000000E+04,   0.0000000000000000E+00,   0.2300000000000000E+02,
 100206,,  -0.9131540540000000E+00,   0.2014000000000000E+04,   0.0000000000000000E+00,   0.2700000000000000E+02,
 990366,,  -0.1208486321000000E+01,   0.2021000000000000E+04,   0.0000000000000000E+00,   0.2200000000000000E+02,
 667056,,   0.4744083900000000E+00,   0.2020000000000000E+04,   0.0000000000000000E+00,   0.2200000000000000E+02,
 275645,,  -0.6645285420000000E+00,   0.2019000000000000E+04,   0.0000000000000000E+00,   0.2400000000000000E+02,
 735148,,  -0.5897565120000000E+00,   0.2026000000000000E+04,   0.0000000000000000E+00,   0.2200000000000000E+02,
 353740,,  -0.6088109910000000E+00,   0.2025000000000000E+04,   0.0000000000000000E+00,   0.2200000000000000E+02,
 268749,,  -0.5762764880000000E+00,   0.2024000000000000E+04,   0.0000000000000000E+00,   0.2900000000000000E+02,
 626648,,   0.1760507360000000E+00,   0.2032000000000000E+04,   0.0000000000000000E+00,   0.2500000000000000E+02,
 611938,,  -0.1968575878000000E+01,   0.2031000000000000E+04,   0.0000000000000000E+00,   0.2200000000000000E+02,
 123521,,   0.9166107630000000E+00,   0.2029000000000000E+04,   0.0000000000000000E+00,   0.2200000000000000E+02,
 379657,,   0.1376121471000000E+01,   0.2030000000000000E+04,   0.0000000000000000E+00,   0.2600000000000000E+02,
 972566,,  -0.7951998179999999E+00,   0.2036000000000000E+04,   0.0000000000000000E+00,   0.3500000000000000E+02,
 102513,,   0.2061668040000000E+00,   0.2035000000000000E+04,   0.0000000000000000E+00,   0.3000000000000000E+02,
 788674,,   0.4365579800000000E+00,   0.2040000000000000E+04,   0.0000000000000000E+00,   0.3500000000000000E+02,
 680452,,  -0.1353037792000000E+01,   0.2039000000000000E+04,   0.0000000000000000E+00,   0.3500000000000000E+02,
 585256,,   0.1806883798000000E+01,   0.2044000000000000E+04,   0.0000000000000000E+00,   0.3500000000000000E+02,
 134829,,  -0.5575781410000000E+00,   0.2043000000000000E+04,   0.0000000000000000E+00,   0.3500000000000000E+02,
 125424,,   0.7983241700000000E+00,   0.2048000000000000E+04,   0.0000000000000000E+00,   0.3300000000000000E+02,
 110613,,  -0.1714323150000000E+00,   0.2047000000000000E+04,   0.0000000000000000E+00,   0.2900000000000000E+02,
 849264,,   0.1571130023000000E+01,   0.2055000000000000E+04,   0.0000000000000000E+00,   0.3200000000000000E+02,
 305830,,   0.3867813600000000E-01,   0.2054000000000000E+04,   0.0000000000000000E+00,   0.2500000000000000E+02,
 179245,,  -0.1081461600000000E+01,   0.2053000000000000E+04,   0.0000000000000000E+00,   0.3200000000000000E+02,
 804646,,  -0.7106293110000000E+00,   0.2060000000000000E+04,   0.0000000000000000E+00,   0.3200000000000000E+02,
 362034,,   0.1855527954000000E+01,   0.2059000000000000E+04,   0.0000000000000000E+00,   0.3200000000000000E+02,
 579867,,  -0.8140645280000000E+00,   0.2065000000000000E+04,   0.0000000000000000E+00,   0.3200000000000000E+02,
 432332,,   0.6448008340000000E+00,   0.2064000000000000E+04,   0.0000000000000000E+00,   0.3300000000000000E+02,
 209329,,  -0.1149248031000000E+01,   0.2063000000000000E+04,   0.0000000000000000E+00,   0.3200000000000000E+02,
 360030,,   0.6373240300000001E-01,   0.2070000000000000E+04,   0.0000000000000000E+00,   0.3200000000000000E+02,
 177140,,   0.6816460410000000E+00,   0.2069000000000000E+04,   0.0000000000000000E+00,   0.3200000000000000E+02,
 103212,,   0.3072925710000000E+00,   0.2068000000000000E+04,   0.0000000000000000E+00,   0.3400000000000000E+02,
 406836,,   0.1162557520000000E+01,   0.2075000000000000E+04,   0.0000000000000000E+00,   0.3100000000000000E+02,
 175237,,   0.7920832090000000E+00,   0.2074000000000000E+04,   0.0000000000000000E+00,   0.3100000000000000E+02,
 117930,,   0.2114380772000000E+01,   0.2073000000000000E+04,   0.0000000000000000E+00,   0.3300000000000000E+02,
 654552,,  -0.6823905000000000E-02,   0.2080000000000000E+04,   0.0000000000000000E+00,   0.3100000000000000E+02,
 206929,,   0.6225575450000000E+00,   0.2079000000000000E+04,   0.0000000000000000E+00,   0.3300000000000000E+02,
 180533,,  -0.9919249860000000E+00,   0.2078000000000000E+04,   0.0000000000000000E+00,   0.3100000000000000E+02,
 744553,,   0.4166273540000000E+00,   0.2088000000000000E+04,   0.0000000000000000E+00,   0.3100000000000000E+02,
 321323,,   0.1720732062000000E+01,   0.2087000000000000E+04,   0.0000000000000000E+00,   0.3100000000000000E+02,
 810843,,   0.2882704230000000E+00,   0.2093000000000000E+04,   0.0000000000000000E+00,   0.3400000000000000E+02,
 731140,,   0.2201281850000000E+00,   0.2092000000000000E+04,   0.0000000000000000E+00,   0.3100000000000000E+02,
 391748,,   0.1490411188000000E+01,   0.2091000000000000E+04,   0.0000000000000000E+00,   0.3100000000000000E+02,
 992673,,   0.1424627270000000E+01,   0.2097000000000000E+04,   0.0000000000000000E+00,   0.3300000000000000E+02,
 153227,,   0.2073642525000000E+01,   0.2096000000000000E+04,   0.0000000000000000E+00,   0.3100000000000000E+02,
 597869,,  -0.1037601680000000E+01,   0.2103000000000000E+04,   0.0000000000000000E+00,   0.3200000000000000E+02,
 128026,,   0.1106286482000000E+01,   0.2100000000000000E+04,   0.0000000000000000E+00,   0.3000000000000000E+02,
 929464,,  -0.1424627270000000E+01,   0.2107000000000000E+04,   0.0000000000000000E+00,   0.2900000000000000E+02,
 143426,,  -0.4516201520000000E+00,   0.2106000000000000E+04,   0.0000000000000000E+00,   0.2900000000000000E+02,
 481042,,   0.4871750270000000E+00,   0.2112000000000000E+04,   0.0000000000000000E+00,   0.3200000000000000E+02,
 280941,,  -0.3650641500000000E+00,   0.2111000000000000E+04,   0.0000000000000000E+00,   0.2900000000000000E+02,
 183741,,  -0.1287781191000000E+01,   0.2110000000000000E+04,   0.0000000000000000E+00,   0.3500000000000000E+02,
 828862,,   0.1002508330000000E+00,   0.2116000000000000E+04,   0.0000000000000000E+00,   0.2900000000000000E+02,
 152427,,   0.3049088550000000E+00,   0.2115000000000000E+04,   0.0000000000000000E+00,   0.3100000000000000E+02,
 886674,,   0.1232437115000000E+01,   0.2121000000000000E+04,   0.0000000000000000E+00,   0.2200000000000000E+02,
 809252,,  -0.5103584460000000E+00,   0.2120000000000000E+04,   0.0000000000000000E+00,   0.2700000000000000E+02,
 106824,,   0.7674210520000000E+00,   0.2119000000000000E+04,   0.0000000000000000E+00,   0.2200000000000000E+02,
 558657,,  -0.1382008318000000E+01,   0.2125000000000000E+04,   0.0000000000000000E+00,   0.2200000000000000E+02,
 118831,,   0.9589815140000000E+00,   0.2124000000000000E+04,   0.0000000000000000E+00,   0.2200000000000000E+02,
 728454,,   0.3336323720000000E+00,   0.2130000000000000E+04,   0.0000000000000000E+00,   0.2200000000000000E+02,
 616645,,  -0.8825203820000000E+00,   0.2129000000000000E+04,   0.0000000000000000E+00,   0.2500000000000000E+02,
 108020,,  -0.9098594999999999E-02,   0.2128000000000000E+04,   0.0000000000000000E+00,   0.2200000000000000E+02,
 618952,,   0.6170449440000000E+00,   0.2133000000000000E+04,   0.0000000000000000E+00,   0.2200000000000000E+02,
 650746,,  -0.2977680290000000E+00,   0.2136000000000000E+04,   0.0000000000000000E+00,   0.2800000000000000E+02,
 516742,,  -0.1391998890000000E+00,   0.2139000000000000E+04,   0.0000000000000000E+00,   0.3100000000000000E+02,
 114823,,   0.8858829940000000E+00,   0.2142000000000000E+04,   0.0000000000000000E+00,   0.3300000000000000E+02,
 200917,,   0.1208482250000000E+00,   0.2145000000000000E+04,   0.0000000000000000E+00,   0.2300000000000000E+02,
